window_idx,i,j,satellite_i,satellite_j,peak_coherence,peak_delay_ns,mean_coherence,p95_coherence
2,13,33,,,0.9947699477762922,-3322.6666666666665,0.9328269418223655,0.9524125112594852
2,13,34,,,2.0962720842168008e-21,4037.333333333333,3.1368250445548353e-22,7.27992460283283e-22
2,13,35,,,2.1003151973733146e-21,4037.333333333333,3.15268286214351e-22,7.206279142833765e-22
2,13,36,,,2.1003151973733146e-21,4037.333333333333,3.15268286214351e-22,7.206279142833765e-22
2,13,37,,,2.09508403875769e-21,4037.333333333333,3.124083076582857e-22,7.285608215860023e-22
2,13,38,,,2.09508403875769e-21,4037.333333333333,3.124083076582857e-22,7.285608215860023e-22
2,13,39,,,2.0995636903986928e-21,4037.333333333333,3.1403285170056083e-22,7.194794299930148e-22
2,13,40,,,0.44510443320749776,3637.3333333333335,0.15543870808027685,0.22453999500134797
2,13,41,,,0.444689187695073,3637.3333333333335,0.15520905592011855,0.22424933487340604
2,13,42,,,0.4430356302110407,3637.3333333333335,0.1543233756557995,0.22311576288447055
2,13,43,,,0.4430356302110407,3637.3333333333335,0.1543233756557995,0.22311576288447055
2,13,44,,,0.44342515356009793,3637.3333333333335,0.15453349118516835,0.2233862796974484
2,13,45,,,0.9917038590545043,3194.6666666666665,0.9491219661359791,0.9627426805100381
2,13,46,,,0.9917004399748224,3194.6666666666665,0.9490895160053526,0.9627170467921483
2,13,47,,,0.9917004399748224,3194.6666666666665,0.9490895160053526,0.9627170467921483
2,13,48,,,0.9916854841478435,3194.6666666666665,0.9490335778186254,0.9626694939319949
2,13,49,,,0.9916845541174895,3194.6666666666665,0.9490275015092607,0.9626645750122786
2,14,15,,,0.9999999974532496,-3274.6666666666665,0.9999999717321533,0.9999999820200393
2,14,16,,,0.9999999974532496,-3274.6666666666665,0.9999999717321533,0.9999999820200393
2,14,17,,,0.5506807113448963,3642.6666666666665,0.24046976377687979,0.32171262319301697
2,14,18,,,0.9999999911046914,3210.6666666666665,0.9999999634556694,0.9999999749299677
2,14,19,,,0.5471620670929462,3642.6666666666665,0.23732484092346415,0.31844176839586247
2,14,20,,,0.5461942596618191,3642.6666666666665,0.23641576018059354,0.31766708708526503
2,14,21,,,0.5461942596618191,3642.6666666666665,0.23641576018059354,0.31766708708526503
2,14,22,,,0.54579961023725,3642.6666666666665,0.23608358902528304,0.3173677812538494
2,14,23,,,0.5457163044706203,3642.6666666666665,0.2360079391470157,0.3173004187846323
2,14,24,,,0.545912742907635,3642.6666666666665,0.23610380599247216,0.3174132984677775
2,14,25,,,0.9948407047975081,-3322.6666666666665,0.9330727694570754,0.9524219652918133
2,14,26,,,0.9948308527870875,-3322.6666666666665,0.9330336806075444,0.9524167961612391
2,14,27,,,0.9948176702618379,-3322.6666666666665,0.9329857710266368,0.9523931938491759
2,14,28,,,0.9948208927433202,-3322.6666666666665,0.932995063251286,0.9524058909722799
2,14,29,,,0.9948179026657009,-3322.6666666666665,0.9329850959220195,0.952408243262838
2,14,30,,,0.9948166877657686,-3322.6666666666665,0.9329790423257284,0.9524044884303922
2,14,31,,,0.9947947114073606,-3322.6666666666665,0.9329030842447795,0.9524040880065844
2,14,32,,,0.9947947114073606,-3322.6666666666665,0.9329030842447795,0.9524040880065844
2,14,33,,,0.9947688652522081,-3322.6666666666665,0.9328224702593338,0.9524087308045551
2,14,34,,,2.097584429504506e-21,4037.333333333333,3.1381110947600753e-22,7.252085434790371e-22
2,14,35,,,2.1015969158416196e-21,4037.333333333333,3.153945385208166e-22,7.204710589397391e-22
2,14,36,,,2.1015969158416196e-21,4037.333333333333,3.153945385208166e-22,7.204710589397391e-22
2,14,37,,,2.0964012653321584e-21,4037.333333333333,3.125358256665951e-22,7.280605104802268e-22
2,14,38,,,2.0964012653321584e-21,4037.333333333333,3.125358256665951e-22,7.280605104802268e-22
2,14,39,,,2.1008462882632117e-21,4037.333333333333,3.1415774732657515e-22,7.194836891511281e-22
2,14,40,,,0.4451126270162261,3637.3333333333335,0.15544287961583184,0.22454506014115255
2,14,41,,,0.4446973829891031,3637.3333333333335,0.1552132243174903,0.2242543975165839
2,14,42,,,0.44304382341933374,3637.3333333333335,0.1543275291191625,0.22312081145174817
2,14,43,,,0.44304382341933374,3637.3333333333335,0.1543275291191625,0.22312081145174817
2,14,44,,,0.44343334681752,3637.3333333333335,0.1545376480611578,0.22339133149072518
2,14,45,,,0.9917015149002557,3194.6666666666665,0.9491177522938864,0.9627395712971665
2,14,46,,,0.9916980955872519,3194.6666666666665,0.9490853011712016,0.9627139368159221
2,14,47,,,0.9916980955872519,3194.6666666666665,0.9490853011712016,0.9627139368159221
2,14,48,,,0.9916831376610562,3194.6666666666665,0.9490293609031787,0.9626663822601007
2,14,49,,,0.991682207533397,3194.6666666666665,0.9490232843964184,0.96266146318484
2,15,16,,,1.0000000000000004,-3946.6666666666665,1.0,1.0000000000000002
2,15,17,,,0.5506727876739566,3642.6666666666665,0.24045507453588147,0.3217154669323601
2,15,18,,,0.9999999818149471,-3274.6666666666665,0.9999998732713743,0.9999999165488003
2,15,19,,,0.5471539688341334,3642.6666666666665,0.23731007814043512,0.31843008466188755
2,15,20,,,0.5461862263302448,3642.6666666666665,0.2364010181595817,0.3176554955673617
2,15,21,,,0.5461862263302448,3642.6666666666665,0.2364010181595817,0.3176554955673617
2,15,22,,,0.5457915744292176,3642.6666666666665,0.23606884367367856,0.31735620764801264
2,15,23,,,0.545708253317739,3642.6666666666665,0.23599318945148096,0.3172888451552366
2,15,24,,,0.5459047658576419,3642.6666666666665,0.23608908069721543,0.3174017526815937
2,15,25,,,0.9948207553866434,-3322.6666666666665,0.9329967625273322,0.952357862518826
2,15,26,,,0.9948108894408234,-3322.6666666666665,0.9329576565698471,0.9523526856211647
2,15,27,,,0.9947976856288758,-3322.6666666666665,0.9329097262780351,0.952329067993235
2,15,28,,,0.9948009152780964,-3322.6666666666665,0.9329190226033665,0.9523417713158052
2,15,29,,,0.9947979209023264,-3322.6666666666665,0.9329090512126159,0.9523441242260378
2,15,30,,,0.9947967046351305,-3322.6666666666665,0.9329029948685713,0.9523403665102145
2,15,31,,,0.9947746957373899,-3322.6666666666665,0.9328270044927637,0.9523435071949747
2,15,32,,,0.9947746957373899,-3322.6666666666665,0.9328270044927637,0.9523435071949747
2,15,33,,,0.9947488069715525,-3322.6666666666665,0.9327463557427049,0.9523515116863883
2,15,34,,,2.120221602759815e-21,4037.333333333333,3.204788566498337e-22,7.570744932048068e-22
2,15,35,,,2.122682577295168e-21,4037.333333333333,3.217971146871415e-22,7.578147145376432e-22
2,15,36,,,2.122682577295168e-21,4037.333333333333,3.217971146871415e-22,7.578147145376432e-22
2,15,37,,,2.119324667885171e-21,4037.333333333333,3.1917409250687704e-22,7.5458162425787e-22
2,15,38,,,2.119324667885171e-21,4037.333333333333,3.1917409250687704e-22,7.5458162425787e-22
2,15,39,,,2.1220081723285343e-21,4037.333333333333,3.2050114371307827e-22,7.568952680425838e-22
2,15,40,,,0.4453017300456147,3637.3333333333335,0.15552704380792778,0.22465487638275344
2,15,41,,,0.4448864916968709,3637.3333333333335,0.15529731043100573,0.22436414020059292
2,15,42,,,0.4432328491269142,3637.3333333333335,0.1544113013196248,0.22323023515346174
2,15,43,,,0.4432328491269142,3637.3333333333335,0.1544113013196248,0.22323023515346174
2,15,44,,,0.44362237573643193,3637.3333333333335,0.15462149296797092,0.2235008287562629
2,15,45,,,0.9916650342566757,3194.6666666666665,0.9490501859273689,0.9626970828740091
2,15,46,,,0.9916616068605502,3194.6666666666665,0.9490177148408309,0.9626714345802921
2,15,47,,,0.9916616068605502,3194.6666666666665,0.9490177148408309,0.9626714345802921
2,15,48,,,0.9916466110009978,3194.6666666666665,0.948961741966754,0.9626238560269988
2,15,49,,,0.9916456786088912,3194.6666666666665,0.9489556617870395,0.9626189343584047
2,16,17,,,0.5506727876739566,3642.6666666666665,0.24045507453588147,0.3217154669323601
2,16,18,,,0.9999999818149471,-3274.6666666666665,0.9999998732713743,0.9999999165488003
2,16,19,,,0.5471539688341334,3642.6666666666665,0.23731007814043512,0.31843008466188755
2,16,20,,,0.5461862263302448,3642.6666666666665,0.2364010181595817,0.3176554955673617
2,16,21,,,0.5461862263302448,3642.6666666666665,0.2364010181595817,0.3176554955673617
2,16,22,,,0.5457915744292176,3642.6666666666665,0.23606884367367856,0.31735620764801264
2,16,23,,,0.545708253317739,3642.6666666666665,0.23599318945148096,0.3172888451552366
2,16,24,,,0.5459047658576419,3642.6666666666665,0.23608908069721543,0.3174017526815937
2,16,25,,,0.9948207553866434,-3322.6666666666665,0.9329967625273322,0.952357862518826
2,16,26,,,0.9948108894408234,-3322.6666666666665,0.9329576565698471,0.9523526856211647
2,16,27,,,0.9947976856288758,-3322.6666666666665,0.9329097262780351,0.952329067993235
2,16,28,,,0.9948009152780964,-3322.6666666666665,0.9329190226033665,0.9523417713158052
2,16,29,,,0.9947979209023264,-3322.6666666666665,0.9329090512126159,0.9523441242260378
2,16,30,,,0.9947967046351305,-3322.6666666666665,0.9329029948685713,0.9523403665102145
2,16,31,,,0.9947746957373899,-3322.6666666666665,0.9328270044927637,0.9523435071949747
2,16,32,,,0.9947746957373899,-3322.6666666666665,0.9328270044927637,0.9523435071949747
2,16,33,,,0.9947488069715525,-3322.6666666666665,0.9327463557427049,0.9523515116863883
2,16,34,,,2.120221602759815e-21,4037.333333333333,3.204788566498337e-22,7.570744932048068e-22
2,16,35,,,2.122682577295168e-21,4037.333333333333,3.217971146871415e-22,7.578147145376432e-22
2,16,36,,,2.122682577295168e-21,4037.333333333333,3.217971146871415e-22,7.578147145376432e-22
2,16,37,,,2.119324667885171e-21,4037.333333333333,3.1917409250687704e-22,7.5458162425787e-22
2,16,38,,,2.119324667885171e-21,4037.333333333333,3.1917409250687704e-22,7.5458162425787e-22
2,16,39,,,2.1220081723285343e-21,4037.333333333333,3.2050114371307827e-22,7.568952680425838e-22
2,16,40,,,0.4453017300456147,3637.3333333333335,0.15552704380792778,0.22465487638275344
2,16,41,,,0.4448864916968709,3637.3333333333335,0.15529731043100573,0.22436414020059292
2,16,42,,,0.4432328491269142,3637.3333333333335,0.1544113013196248,0.22323023515346174
2,16,43,,,0.4432328491269142,3637.3333333333335,0.1544113013196248,0.22323023515346174
2,16,44,,,0.44362237573643193,3637.3333333333335,0.15462149296797092,0.2235008287562629
2,16,45,,,0.9916650342566757,3194.6666666666665,0.9490501859273689,0.9626970828740091
2,16,46,,,0.9916616068605502,3194.6666666666665,0.9490177148408309,0.9626714345802921
2,16,47,,,0.9916616068605502,3194.6666666666665,0.9490177148408309,0.9626714345802921
2,16,48,,,0.9916466110009978,3194.6666666666665,0.948961741966754,0.9626238560269988
2,16,49,,,0.9916456786088912,3194.6666666666665,0.9489556617870395,0.9626189343584047
2,17,18,,,0.5506437879439713,3642.6666666666665,0.24045656035027937,0.3216753272513566
2,17,19,,,0.9999866398258583,2512.0,0.9999730884510214,0.9999820567005113
2,17,20,,,0.9999774729422015,-2602.6666666666665,0.999954150538556,0.9999700020958397
2,17,21,,,0.9999774729422015,-2602.6666666666665,0.999954150538556,0.9999700020958397
2,17,22,,,0.9999734714877567,-2602.6666666666665,0.9999460527053512,0.9999648593302859
2,17,23,,,0.9999726116751039,-2602.6666666666665,0.9999443137515412,0.9999635221734695
2,17,24,,,0.999973629358262,-2602.6666666666665,0.9999460487902642,0.9999655134209504
2,17,25,,,0.47615134954501515,3642.6666666666665,0.22075784767707127,0.28916986686503093
2,17,26,,,0.4761237165717003,3642.6666666666665,0.2207504942551406,0.2891572007868277
2,17,27,,,0.476064424864703,3642.6666666666665,0.22072458774349432,0.28912173494357746
2,17,28,,,0.4760850252768135,3642.6666666666665,0.2207357199266301,0.28913566489107834
2,17,29,,,0.47607914511265975,3642.6666666666665,0.22073468155672935,0.28913317217117657
2,17,30,,,0.4760720976669549,3642.6666666666665,0.22073168133010848,0.289129112526238
2,17,31,,,0.47602580224959684,3642.6666666666665,0.22072234824071368,0.2891096320367544
2,17,32,,,0.47602580224959684,3642.6666666666665,0.22072234824071368,0.2891096320367544
2,17,33,,,0.47599411520686447,3642.6666666666665,0.2207236012307193,0.28910259708461405
2,17,34,,,2.0029800549360084e-20,-3653.333333333333,3.978299730664836e-21,7.783845456447405e-21
2,17,35,,,2.015190340647707e-20,-3653.333333333333,4.018357239165979e-21,7.82716860114947e-21
2,17,36,,,2.015190340647707e-20,-3653.333333333333,4.018357239165979e-21,7.82716860114947e-21
2,17,37,,,1.9824148207289233e-20,-3653.333333333333,3.9507838473660465e-21,7.725225403688667e-21
2,17,38,,,1.9824148207289233e-20,-3653.333333333333,3.9507838473660465e-21,7.725225403688667e-21
2,17,39,,,1.995925062227153e-20,-3653.333333333333,3.99352149502012e-21,7.767367737620088e-21
2,17,40,,,0.24451659935390174,3642.6666666666665,0.026731992617000478,0.05130772731806731
2,17,41,,,0.24440882931259497,3642.6666666666665,0.026732113465008967,0.05131693769663518
2,17,42,,,0.24356419041544075,3642.6666666666665,0.026655191162982057,0.051174415763232624
2,17,43,,,0.24356419041544075,3642.6666666666665,0.026655191162982057,0.051174415763232624
2,17,44,,,0.2437372846167552,3642.6666666666665,0.026663112481973245,0.05120246837675825
2,17,45,,,0.4785818839299031,3642.6666666666665,0.2184117951000165,0.28780804309129593
2,17,46,,,0.4785595311915284,3642.6666666666665,0.21840615768549385,0.2878001236070006
2,17,47,,,0.4785595311915284,3642.6666666666665,0.21840615768549385,0.2878001236070006
2,17,48,,,0.47849803080373565,3642.6666666666665,0.2183823672554223,0.2877685637631381
2,17,49,,,0.4784930914663551,3642.6666666666665,0.2183808407907669,0.28776648637964175
2,18,19,,,0.5471250979520508,3642.6666666666665,0.23731195028767504,0.31842199730537046
2,18,20,,,0.5461571643494934,3642.6666666666665,0.2364029087390902,0.3176472381511698
2,18,21,,,0.5461571643494934,3642.6666666666665,0.2364029087390902,0.3176472381511698
2,18,22,,,0.5457624996178523,3642.6666666666665,0.23607076541870012,0.3173479240637582
2,18,23,,,0.545679201619667,3642.6666666666665,0.23599512648694856,0.3172805647241845
2,18,24,,,0.5458755657663137,3642.6666666666665,0.23609095468781738,0.3173934040371813
2,18,25,,,0.9948614512100483,-3322.6666666666665,0.9331599262759029,0.9524945759303919
2,18,26,,,0.9948516313005772,-3322.6666666666665,0.9331208563414858,0.9524876414120871
2,18,27,,,0.9948384907781128,-3322.6666666666665,0.9330729735742161,0.9524628272819636
2,18,28,,,0.9948417035039478,-3322.6666666666665,0.9330822590805039,0.9524753696016731
2,18,29,,,0.9948387241402064,-3322.6666666666665,0.9330722960008958,0.9524771690921211
2,18,30,,,0.9948375124926144,-3322.6666666666665,0.9330662458993765,0.9524732616752203
2,18,31,,,0.9948156097256521,-3322.6666666666665,0.9329903221896098,0.9524725217307936
2,18,32,,,0.9948156097256521,-3322.6666666666665,0.9329903221896098,0.9524725217307936
2,18,33,,,0.9947898488292983,-3322.6666666666665,0.9329097425674666,0.9524771600375209
2,18,34,,,1.99269902100245e-21,4031.9999999999995,3.0539467482054287e-22,6.9773644849552735e-22
2,18,35,,,1.999137777720509e-21,4031.9999999999995,3.0676239317331906e-22,6.885228675990206e-22
2,18,36,,,1.999137777720509e-21,4031.9999999999995,3.0676239317331906e-22,6.885228675990206e-22
2,18,37,,,1.9913528072330098e-21,4031.9999999999995,3.0422833299977145e-22,6.96536473822397e-22
2,18,38,,,1.9913528072330098e-21,4031.9999999999995,3.0422833299977145e-22,6.96536473822397e-22
2,18,39,,,1.9984263802551307e-21,4031.9999999999995,3.0560383399580814e-22,6.866926293674258e-22
2,18,40,,,0.4449309084604642,3637.3333333333335,0.15535913731492754,0.22443672428476708
2,18,41,,,0.44451565575284163,3637.3333333333335,0.15512955845280407,0.22414613249188248
2,18,42,,,0.44286218104774283,3637.3333333333335,0.15424418190200614,0.22301286787203198
2,18,43,,,0.44286218104774283,3637.3333333333335,0.15424418190200614,0.22301286787203198
2,18,44,,,0.44325169849971074,3637.3333333333335,0.15445422711970716,0.2232833136774494
2,18,45,,,0.9917441028561453,3194.6666666666665,0.9491969606860238,0.962794918192596
2,18,46,,,0.9917406952549549,3194.6666666666665,0.9491645314684725,0.9627693000234285
2,18,47,,,0.9917406952549549,3194.6666666666665,0.9491645314684725,0.9627693000234285
2,18,48,,,0.9917257839289995,3194.6666666666665,0.949108630640926,0.9627217768215419
2,18,49,,,0.9917248568158678,3194.6666666666665,0.9491025582831831,0.9627168609089694
2,19,20,,,0.9999981749677642,1632.0,0.9999965426574278,0.9999977437306238
2,19,21,,,0.9999981749677642,1632.0,0.9999965426574278,0.9999977437306238
2,19,22,,,0.9999969501409276,1632.0,0.9999940908831687,0.9999961370814311
2,19,23,,,0.9999968597621786,1632.0,0.9999937740489159,0.9999959826195052
2,19,24,,,0.9999963552737335,-1653.3333333333333,0.999993199258323,0.999995487661153
2,19,25,,,0.4729460030922338,3642.6666666666665,0.21808027271138375,0.28645333625983654
2,19,26,,,0.4729185586411054,3642.6666666666665,0.21807306237738908,0.28643253715176553
2,19,27,,,0.47285944872484104,3642.6666666666665,0.21804748122301953,0.2863771850711937
2,19,28,,,0.47288003119624383,3642.6666666666665,0.21805849526393126,0.28639409036574887
2,19,29,,,0.47287419956830123,3642.6666666666665,0.2180574837999628,0.28638446284589614
2,19,30,,,0.4728671769655211,3642.6666666666665,0.21805452328239583,0.2863794480950077
2,19,31,,,0.47282125543514686,3642.6666666666665,0.21804541633571053,0.28631602800098604
2,19,32,,,0.47282125543514686,3642.6666666666665,0.21804541633571053,0.28631602800098604
2,19,33,,,0.4727899969069901,3642.6666666666665,0.21804680958000988,0.2862590274006403
2,19,34,,,1.7661079727668656e-20,3669.333333333333,2.3904084385697948e-21,5.783679835908436e-21
2,19,35,,,1.714784958585537e-20,3669.333333333333,2.3510751353753468e-21,5.835804601992471e-21
2,19,36,,,1.714784958585537e-20,3669.333333333333,2.3510751353753468e-21,5.835804601992471e-21
2,19,37,,,1.756700780066039e-20,3669.333333333333,2.3808370007689018e-21,5.779451458186517e-21
2,19,38,,,1.756700780066039e-20,3669.333333333333,2.3808370007689018e-21,5.779451458186517e-21
2,19,39,,,1.7007360555268537e-20,3669.333333333333,2.3327401805562226e-21,5.823123889767171e-21
2,19,40,,,0.24345583566866982,3642.6666666666665,0.026994041746098194,0.051413540201913306
2,19,41,,,0.2433498458597013,3642.6666666666665,0.026993915179074384,0.051429920997227374
2,19,42,,,0.24251300594341396,3642.6666666666665,0.026915202987384052,0.05137645744053545
2,19,43,,,0.24251300594341396,3642.6666666666665,0.026915202987384052,0.05137645744053545
2,19,44,,,0.24268440506426944,3642.6666666666665,0.02692345950191877,0.05137195721898177
2,19,45,,,0.475284146907515,3642.6666666666665,0.21572180093958918,0.2848431468089156
2,19,46,,,0.47526196476621246,3642.6666666666665,0.2157162940697749,0.2848353488976226
2,19,47,,,0.47526196476621246,3642.6666666666665,0.2157162940697749,0.2848353488976226
